time_s;steps;displacement_mm;force_raw;force_N;accel_x;accel_y;accel_z;endstop;step_loss
334.264;294;1.4700;956227;211.996;-1;124;-25;1;0
334.364;295;1.4750;959019;212.615;-1;125;-24;1;0
334.464;296;1.4800;958136;212.419;-2;124;-25;1;0
334.564;296;1.4800;959283;212.673;-1;125;-24;1;0
334.664;297;1.4850;958107;212.412;-2;125;-25;1;0
334.764;298;1.4900;957156;212.201;-1;125;-26;1;0
334.864;298;1.4900;959111;212.635;-1;124;-25;1;0
334.964;299;1.4950;961736;213.217;-2;124;-25;1;0
335.064;300;1.5000;961089;213.073;-2;125;-24;1;0
335.164;300;1.5000;959887;212.807;-2;125;-24;1;0
335.264;301;1.5050;960879;213.027;-2;125;-25;1;0
335.364;302;1.5100;960719;212.991;-2;125;-26;1;0
335.464;302;1.5100;961798;213.231;-1;124;-26;1;0
335.564;303;1.5150;962419;213.368;-2;125;-24;1;0
335.664;304;1.5200;964241;213.772;-1;124;-26;1;0
335.764;304;1.5200;963187;213.539;-1;125;-25;1;0
335.864;305;1.5250;962548;213.397;-2;125;-25;1;0
335.964;306;1.5300;962255;213.332;-2;125;-25;1;0
336.064;306;1.5300;963327;213.570;-2;125;-23;1;0
336.164;307;1.5350;965318;214.011;-1;124;-25;1;0
336.264;308;1.5400;965023;213.946;-2;125;-24;1;0
336.364;308;1.5400;965148;213.973;-1;124;-26;1;0
