time_s;steps;displacement_mm;force_raw;force_N;accel_x;accel_y;accel_z;endstop;step_loss
11130.204;286;1.4300;1381388;306.254;-1;125;-22;1;0
11130.304;288;1.4400;1393783;309.002;-1;124;-23;1;0
11130.404;291;1.4550;1406611;311.846;-2;125;-24;1;0
11130.504;294;1.4700;1434058;317.931;-2;125;-21;1;0
11130.604;296;1.4800;1447637;320.941;-1;125;-23;1;0
11130.704;299;1.4950;1462124;324.153;-2;125;-22;1;0
11130.804;302;1.5100;1475180;327.047;-2;125;-22;1;0
11130.904;304;1.5200;1487322;329.739;-1;125;-23;1;0
11131.004;307;1.5350;1500224;332.600;-1;124;-23;1;0
11131.104;310;1.5500;1514617;335.791;-2;126;-23;1;0
11131.204;312;1.5600;1527160;338.571;-2;125;-22;1;0
11131.304;315;1.5750;1553274;344.361;-2;125;-22;1;0
11131.404;318;1.5900;1566372;347.265;-2;125;-22;1;0
11131.504;320;1.6000;1579509;350.177;0;125;-23;1;0
11131.604;323;1.6150;1593693;353.322;-1;125;-23;1;0
11131.704;326;1.6300;1609526;356.832;-3;125;-22;1;0
11131.804;328;1.6400;1623536;359.938;-2;126;-22;1;0
11131.904;331;1.6550;1637276;362.984;-2;125;-22;1;0
11132.004;334;1.6700;1652231;366.300;-2;126;-23;1;0
11132.104;336;1.6800;1677753;371.958;-1;125;-23;1;0
11132.204;339;1.6950;1690699;374.828;-1;124;-23;1;0
11132.304;342;1.7100;1703557;377.679;-3;125;-23;1;0
11132.404;344;1.7200;1715315;380.285;-2;125;-23;1;0
11132.504;347;1.7350;1726928;382.860;-1;126;-22;1;0
11132.604;350;1.7500;1738586;385.445;-1;125;-22;1;0
11132.704;352;1.7600;1750401;388.064;-2;124;-22;1;0
11132.804;355;1.7750;1762104;390.658;-2;126;-22;1;0
11132.904;358;1.7900;1774571;393.422;-2;125;-22;1;0
11133.004;360;1.8000;1796640;398.315;-3;124;-22;1;0
11133.104;363;1.8150;1808878;401.028;-2;123;-23;1;0
11133.204;366;1.8300;1820892;403.692;-2;125;-23;1;0
11133.304;368;1.8400;1831321;406.004;-2;125;-24;1;0
11133.404;371;1.8550;1842466;408.475;-1;124;-22;1;0
11133.504;374;1.8700;1854493;411.141;-3;125;-22;1;0
11133.604;376;1.8800;1865296;413.536;-3;125;-22;1;0
11133.704;379;1.8950;1875548;415.809;-2;125;-23;1;0
11133.804;382;1.9100;1897613;420.701;-3;125;-23;1;0
11133.904;384;1.9200;1907559;422.906;-1;124;-22;1;0
11134.004;387;1.9350;1917799;425.176;-2;125;-22;1;0
11134.104;390;1.9500;1927812;427.396;-2;125;-22;1;0
11134.204;392;1.9600;1937083;429.451;-3;125;-22;1;0
11134.304;395;1.9750;1946849;431.616;-2;125;-24;1;0
11134.404;398;1.9900;1957068;433.882;-2;125;-24;1;0
11134.504;400;2.0000;1965871;435.834;-1;124;-23;1;0
11134.604;403;2.0150;1984024;439.858;-1;125;-22;1;0
11134.704;406;2.0300;1991971;441.620;-2;124;-22;1;0
11134.804;408;2.0400;2001101;443.644;-2;125;-22;1;0
11134.904;411;2.0550;2010288;445.681;-2;124;-23;1;0
11135.004;414;2.0700;2018994;447.611;-1;125;-23;1;0
11135.104;416;2.0800;2027059;449.399;-2;125;-23;1;0
11135.204;419;2.0950;2034915;451.141;-1;125;-21;1;0
11135.304;422;2.1100;2043329;453.006;-2;125;-22;1;0
11135.404;424;2.1200;2057826;456.220;-2;124;-23;1;0
11135.504;427;2.1350;2065967;458.025;-1;125;-22;1;0
11135.604;430;2.1500;2073485;459.692;-1;125;-23;1;0
11135.704;432;2.1600;2079551;461.036;-1;125;-23;1;0
11135.804;435;2.1750;2086507;462.579;-2;126;-21;1;0
11135.904;438;2.1900;2093918;464.222;-1;125;-23;1;0
11136.004;440;2.2000;2099625;465.487;-2;125;-22;1;0
11136.104;443;2.2150;2104549;466.579;-2;125;-23;1;0
11136.204;446;2.2300;2114839;468.860;-2;125;-23;1;0
11136.304;448;2.2400;2118252;469.616;-1;124;-22;1;0
11136.404;451;2.2550;2122107;470.471;-1;124;-22;1;0
11136.504;454;2.2700;2125684;471.264;-1;125;-22;1;0
11136.604;456;2.2800;2129039;472.008;-2;125;-22;1;0
11136.704;459;2.2950;2133378;472.970;-1;124;-23;1;0
11136.804;462;2.3100;2138263;474.053;-1;125;-23;1;0
11136.904;464;2.3200;2142774;475.053;-1;125;-22;1;0
11137.004;467;2.3350;2147271;476.050;-1;125;-22;1;0
11137.104;470;2.3500;2158618;478.566;-1;125;-21;1;0
11137.204;472;2.3600;2162903;479.516;-2;124;-22;1;0
11137.304;475;2.3750;2167150;480.457;-1;125;-24;1;0
11137.404;478;2.3900;2171443;481.409;-1;125;-23;1;0
11137.504;480;2.4000;2174048;481.986;-2;125;-21;1;0
11137.604;483;2.4150;2176304;482.487;-2;125;-21;1;0
11137.704;486;2.4300;2179270;483.144;-2;125;-22;1;0
11137.804;488;2.4400;2181158;483.563;-2;125;-23;1;0
11137.904;491;2.4550;2185232;484.466;-1;125;-23;1;0
11138.004;494;2.4700;2186054;484.648;-1;125;-24;1;0
11138.104;496;2.4800;2186828;484.820;-2;125;-23;1;0
11138.204;499;2.4950;2187283;484.921;-2;125;-22;1;0
11138.304;502;2.5100;2188554;485.202;-2;125;-22;1;0
11138.404;504;2.5200;2188116;485.105;-2;125;-22;1;0
11138.504;507;2.5350;2188027;485.086;-2;125;-22;1;0
11138.604;510;2.5500;2189082;485.319;-1;125;-23;1;0
11138.704;512;2.5600;2186356;484.715;-1;125;-21;1;0
11138.804;515;2.5750;2185699;484.569;-2;124;-21;1;0
11138.904;518;2.5900;2183844;484.158;-1;124;-23;1;0
11139.004;520;2.6000;2180939;483.514;-1;125;-23;1;0
11139.104;523;2.6150;2177784;482.815;-1;125;-23;1;0
11139.204;526;2.6300;2174888;482.173;-1;125;-23;1;0
11139.304;528;2.6400;2171454;481.411;-2;125;-21;1;0
11139.404;531;2.6550;2166749;480.368;-2;125;-23;1;0
11139.504;534;2.6700;2158537;478.548;-1;125;-23;1;0
11139.604;536;2.6800;2154386;477.627;-1;125;-24;1;0
11139.704;539;2.6950;2150160;476.690;-1;124;-23;1;0
11139.804;542;2.7100;2145190;475.589;-1;125;-22;1;0
11139.904;544;2.7200;2139568;474.342;-2;125;-21;1;0
11140.004;547;2.7350;2133029;472.893;-2;125;-22;1;0
11140.104;550;2.7500;2126413;471.426;-2;125;-22;1;0
11140.204;552;2.7600;2119777;469.955;-1;124;-23;1;0
11140.304;555;2.7750;2106964;467.114;-2;125;-23;1;0
11140.404;558;2.7900;2099380;465.433;-1;125;-22;1;0
11140.504;560;2.8000;2090878;463.548;-2;124;-21;1;0
11140.604;563;2.8150;2083032;461.808;-2;125;-23;1;0
11140.704;566;2.8300;2076421;460.343;-1;125;-23;1;0
11140.804;568;2.8400;2068228;458.526;-2;124;-23;1;0
11140.904;571;2.8550;2058823;456.441;-2;126;-21;1;0
11141.004;574;2.8700;2051175;454.745;-2;125;-23;1;0
11141.104;576;2.8800;2041545;452.611;-2;125;-22;1;0
11141.204;579;2.8950;2024660;448.867;-2;124;-23;1;0
11141.304;582;2.9100;2016199;446.991;-2;125;-23;1;0
11141.404;584;2.9200;2006448;444.830;-2;124;-22;1;0
11141.504;587;2.9350;1995769;442.462;-1;125;-22;1;0
11141.604;590;2.9500;1985321;440.146;-2;125;-23;1;0
11141.704;592;2.9600;1972753;437.359;-2;125;-21;1;0
11141.804;595;2.9750;1959655;434.456;-2;125;-23;1;0
11141.904;598;2.9900;1948041;431.881;-2;125;-23;1;0
11142.004;600;3.0000;1923462;426.432;-1;125;-24;1;0
11142.104;603;3.0150;1912895;424.089;-2;125;-22;1;0
11142.204;606;3.0300;1903252;421.951;-2;125;-20;1;0
11142.304;608;3.0400;1892302;419.523;-2;125;-22;1;0
11142.404;611;3.0550;1882411;417.331;-2;125;-23;1;0
11142.504;614;3.0700;1874115;415.491;-2;125;-23;1;0
11142.604;616;3.0800;1865375;413.554;-2;125;-23;1;0
11142.704;619;3.0950;1857612;411.833;-2;125;-21;1;0
11142.804;622;3.1100;1841381;408.234;-2;126;-22;1;0
11142.904;624;3.1200;1832566;406.280;-2;125;-22;1;0
11143.004;627;3.1350;1824102;404.403;-2;124;-22;1;0
11143.104;630;3.1500;1815895;402.584;-2;125;-24;1;0
11143.204;632;3.1600;1807408;400.702;-2;125;-23;1;0
11143.304;635;3.1750;1798887;398.813;-1;125;-21;1;0
11143.404;638;3.1900;1791243;397.119;-2;125;-22;1;0
11143.504;640;3.2000;1782323;395.141;-2;125;-22;1;0
11143.604;643;3.2150;1765500;391.411;-2;125;-21;1;0
11143.704;646;3.2300;1757327;389.599;-2;125;-23;1;0
11143.804;648;3.2400;1749113;387.778;-1;124;-22;1;0
11143.904;651;3.2550;1741898;386.179;-3;126;-22;1;0
11144.004;654;3.2700;1734152;384.461;-2;125;-22;1;0
11144.104;656;3.2800;1724560;382.335;-2;125;-23;1;0
11144.204;659;3.2950;1715755;380.383;-2;125;-23;1;0
11144.304;662;3.3100;1708580;378.792;-2;125;-24;1;0
11144.404;664;3.3200;1700564;377.015;-2;125;-22;1;0
11144.504;667;3.3350;1685682;373.716;-2;125;-22;1;0
11144.604;670;3.3500;1677897;371.990;-2;125;-21;1;0
11144.704;672;3.3600;1669818;370.199;-2;125;-22;1;0
11144.804;675;3.3750;1661965;368.458;-1;125;-24;1;0
11144.904;678;3.3900;1655309;366.982;-3;125;-23;1;0
11145.004;680;3.4000;1648070;365.377;-2;125;-22;1;0
11145.104;683;3.4150;1641061;363.823;-2;125;-22;1;0
11145.204;686;3.4300;1634347;362.335;-2;125;-22;1;0
11145.304;688;3.4400;1620871;359.347;-1;125;-23;1;0
11145.404;691;3.4550;1615066;358.060;-1;125;-22;1;0
11145.504;694;3.4700;1608370;356.576;-2;124;-23;1;0
11145.604;696;3.4800;1601127;354.970;-1;124;-22;1;0
11145.704;699;3.4950;1594367;353.471;-2;126;-21;1;0
11145.804;702;3.5100;1588408;352.150;-2;125;-21;1;0
11145.904;704;3.5200;1582396;350.817;-2;125;-24;1;0
11146.004;707;3.5350;1575809;349.357;-1;125;-24;1;0
11146.104;710;3.5500;1566083;347.201;-2;125;-23;1;0
11146.204;712;3.5600;1560211;345.899;-2;125;-23;1;0
11146.304;715;3.5750;1555549;344.865;-1;125;-22;1;0
11146.404;718;3.5900;1550350;343.713;-3;125;-22;1;0
11146.504;720;3.6000;1544564;342.430;-1;125;-23;1;0
11146.604;723;3.6150;1538489;341.083;-2;125;-24;1;0
11146.704;726;3.6300;1533196;339.910;-2;125;-23;1;0
11146.804;728;3.6400;1526775;338.486;-2;125;-21;1;0
11146.904;731;3.6550;1513073;335.448;-2;125;-22;1;0
11147.004;734;3.6700;1505660;333.805;-2;125;-22;1;0
11147.104;736;3.6800;1497871;332.078;-1;125;-24;1;0
11147.204;739;3.6950;1491348;330.632;-1;124;-23;1;0
11147.304;742;3.7100;1486087;329.465;-2;125;-24;1;0
11147.404;744;3.7200;1481501;328.449;-1;124;-22;1;0
11147.504;747;3.7350;1477800;327.628;-2;125;-22;1;0
11147.604;750;3.7500;1474598;326.918;-1;125;-21;1;0
11147.704;752;3.7600;1467707;325.391;-1;125;-23;1;0
11147.804;755;3.7750;1465467;324.894;-2;125;-23;1;0
11147.904;758;3.7900;1462511;324.239;-2;125;-24;1;0
11148.004;760;3.8000;1459400;323.549;-1;125;-22;1;0
11148.104;763;3.8150;1457115;323.042;-2;125;-21;1;0
11148.204;766;3.8300;1454666;322.499;-1;125;-23;1;0
11148.304;768;3.8400;1451783;321.860;-1;125;-23;1;0
11148.404;771;3.8550;1448568;321.148;-1;124;-23;1;0
11148.504;774;3.8700;1446330;320.651;-2;125;-23;1;0
11148.604;776;3.8800;1441632;319.610;-1;124;-22;1;0
11148.704;779;3.8950;1440210;319.295;-2;125;-22;1;0
11148.804;782;3.9100;1437796;318.759;-1;125;-22;1;0
11148.904;784;3.9200;1435133;318.169;-1;125;-23;1;0
11149.004;787;3.9350;1432394;317.562;-1;125;-24;1;0
11149.104;790;3.9500;1430667;317.179;-2;125;-23;1;0
11149.204;792;3.9600;1428236;316.640;-1;125;-21;1;0
11149.304;795;3.9750;1425242;315.976;-2;126;-22;1;0
11149.404;798;3.9900;1421327;315.108;-1;125;-23;1;0
11149.504;800;4.0000;1418530;314.488;-1;125;-24;1;0
11149.604;803;4.0150;1416673;314.076;-1;126;-23;1;0
11149.704;806;4.0300;1414544;313.604;-2;124;-23;1;0
11149.804;808;4.0400;1412344;313.117;-2;125;-22;1;0
11149.904;811;4.0550;1409707;312.532;-2;125;-23;1;0
11150.004;814;4.0700;1407734;312.095;-1;125;-22;1;0
11150.104;816;4.0800;1405395;311.576;-2;125;-23;1;0
11150.204;819;4.0950;1400685;310.532;-2;125;-22;1;0
11150.304;822;4.1100;1398457;310.038;-2;125;-23;1;0
11150.404;824;4.1200;1396304;309.561;-2;125;-22;1;0
11150.504;827;4.1350;1395183;309.312;-2;125;-21;1;0
11150.604;830;4.1500;1393836;309.013;-2;125;-23;1;0
11150.704;832;4.1600;1392205;308.652;-2;125;-23;1;0
11150.804;835;4.1750;1389669;308.090;-2;125;-23;1;0
11150.904;838;4.1900;1387731;307.660;-2;125;-22;1;0
11151.004;840;4.2000;1382759;306.558;-2;126;-22;1;0
11151.104;843;4.2150;1381341;306.243;-2;125;-22;1;0
11151.204;846;4.2300;1378535;305.621;-1;125;-23;1;0
11151.304;848;4.2400;1375228;304.888;-1;125;-24;1;0
11151.404;851;4.2550;1372032;304.179;-2;125;-23;1;0
11151.504;854;4.2700;1367495;303.174;-1;125;-23;1;0
11151.604;856;4.2800;1362537;302.074;-2;124;-21;1;0
11151.704;859;4.2950;1358154;301.103;-1;125;-22;1;0
11151.804;862;4.3100;1352665;299.886;-2;125;-23;1;0
11151.904;864;4.3200;1349800;299.251;-2;125;-23;1;0
11152.004;867;4.3350;1348480;298.958;-1;125;-23;1;0
11152.104;870;4.3500;1347560;298.754;-1;124;-22;1;0
11152.204;872;4.3600;1346626;298.547;-2;125;-22;1;0
11152.304;875;4.3750;1346134;298.438;-2;124;-21;1;0
11152.404;878;4.3900;1346373;298.491;-1;125;-23;1;0
11152.504;880;4.4000;1345906;298.387;-1;125;-23;1;0
11152.604;883;4.4150;1344979;298.182;-2;125;-22;1;0
11152.704;886;4.4300;1343650;297.887;-2;126;-22;1;0
11152.804;888;4.4400;1342592;297.653;-1;125;-22;1;0
11152.904;891;4.4550;1341882;297.495;-2;125;-24;1;0
11153.004;894;4.4700;1340751;297.244;-1;124;-24;1;0
11153.104;896;4.4800;1338648;296.778;-2;124;-23;1;0
11153.204;899;4.4950;1337555;296.536;-2;125;-23;1;0
11153.304;902;4.5100;1337197;296.457;-2;125;-22;1;0
11153.404;904;4.5200;1336321;296.262;-2;124;-23;1;0
11153.504;907;4.5350;1334644;295.891;-2;125;-23;1;0
11153.604;910;4.5500;1332838;295.490;-2;125;-23;1;0
11153.704;912;4.5600;1330839;295.047;-2;124;-22;1;0
11153.804;915;4.5750;1330201;294.906;-2;125;-23;1;0
11153.904;918;4.5900;1328631;294.557;-2;125;-22;1;0
11154.004;920;4.6000;1326445;294.073;-2;125;-22;1;0
11154.104;923;4.6150;1325020;293.757;-2;125;-22;1;0
11154.204;926;4.6300;1324214;293.578;-2;125;-23;1;0
11154.304;928;4.6400;1320262;292.702;-2;125;-22;1;0
11154.404;931;4.6550;1318810;292.380;-2;125;-22;1;0
11154.504;934;4.6700;1317547;292.100;-2;125;-22;1;0
11154.604;936;4.6800;1315883;291.731;-2;125;-22;1;0
11154.704;939;4.6950;1314601;291.447;-1;125;-22;1;0
11154.804;942;4.7100;1313962;291.305;-2;125;-23;1;0
11154.904;944;4.7200;1312340;290.946;-1;125;-24;1;0
11155.004;947;4.7350;1310656;290.572;-2;125;-23;1;0
11155.104;950;4.7500;1308688;290.136;-1;125;-22;1;0
11155.204;952;4.7600;1307216;289.810;-2;125;-23;1;0
11155.304;955;4.7750;1306048;289.551;-1;124;-23;1;0
11155.404;958;4.7900;1304580;289.225;-1;125;-23;1;0
11155.504;960;4.8000;1302587;288.784;-1;125;-24;1;0
11155.604;963;4.8150;1299367;288.070;-3;125;-22;1;0
11155.704;966;4.8300;1297300;287.611;-2;125;-22;1;0
11155.804;968;4.8400;1294839;287.066;-1;125;-24;1;0
11155.904;971;4.8550;1288397;285.638;-1;125;-23;1;0
11156.004;974;4.8700;1284513;284.777;-2;125;-23;1;0
11156.104;976;4.8800;1279954;283.766;-2;123;-23;1;0
11156.204;979;4.8950;1275970;282.883;-2;125;-23;1;0
11156.304;982;4.9100;1274209;282.492;-2;125;-22;1;0
11156.404;984;4.9200;1272439;282.100;-2;125;-22;1;0
11156.504;987;4.9350;1269776;281.509;-2;125;-22;1;0
11156.604;990;4.9500;1269891;281.535;-2;125;-23;1;0
11156.704;992;4.9600;1269132;281.367;-2;124;-23;1;0
11156.804;995;4.9750;1269169;281.375;-2;125;-22;1;0
11156.904;998;4.9900;1269221;281.386;-1;125;-23;1;0
11157.004;1000;5.0000;1268501;281.227;-2;125;-21;1;0
11157.104;1003;5.0150;1268409;281.206;-1;125;-24;1;0
11157.204;1006;5.0300;1268679;281.266;-1;125;-23;1;0
11157.304;1008;5.0400;1268328;281.188;-2;125;-24;1;0
11157.404;1011;5.0550;1267594;281.026;-2;125;-21;1;0
11157.504;1014;5.0700;1267595;281.026;-2;126;-22;1;0
11157.604;1016;5.0800;1266064;280.686;-2;125;-23;1;0
11157.704;1019;5.0950;1266321;280.743;-2;125;-24;1;0
11157.804;1022;5.1100;1265634;280.591;-1;125;-23;1;0
11157.904;1024;5.1200;1264860;280.419;-2;125;-22;1;0
11158.004;1027;5.1350;1263923;280.212;-2;126;-23;1;0
11158.104;1030;5.1500;1263676;280.157;-1;126;-22;1;0
11158.204;1032;5.1600;1262950;279.996;-1;125;-23;1;0
11158.304;1035;5.1750;1261383;279.649;-2;125;-23;1;0
11158.404;1038;5.1900;1260005;279.343;-2;124;-24;1;0
11158.504;1040;5.2000;1258268;278.958;-1;125;-22;1;0
11158.604;1043;5.2150;1257076;278.694;-2;125;-22;1;0
11158.704;1046;5.2300;1257061;278.690;-2;125;-21;1;0
11158.804;1048;5.2400;1255982;278.451;-1;125;-22;1;0
11158.904;1051;5.2550;1254654;278.157;-1;125;-23;1;0
11159.004;1054;5.2700;1255000;278.233;-2;124;-23;1;0
11159.104;1056;5.2800;1254856;278.202;-2;124;-22;1;0
11159.204;1059;5.2950;1255296;278.299;-2;125;-22;1;0
11159.304;1062;5.3100;1255407;278.324;-1;125;-22;1;0
11159.404;1064;5.3200;1254826;278.195;-2;124;-23;1;0
11159.504;1067;5.3350;1254330;278.085;-1;125;-22;1;0
11159.604;1070;5.3500;1254691;278.165;-2;125;-23;1;0
11159.704;1072;5.3600;1254160;278.047;-1;125;-23;1;0
11159.804;1075;5.3750;1252750;277.735;-2;126;-20;1;0
11159.904;1078;5.3900;1252653;277.713;-2;125;-22;1;0
11160.004;1080;5.4000;1250660;277.271;-2;125;-22;1;0
11160.104;1083;5.4150;1249979;277.120;-2;124;-24;1;0
11160.204;1086;5.4300;1248477;276.787;-2;125;-23;1;0
11160.304;1088;5.4400;1246926;276.443;-1;125;-23;1;0
11160.404;1091;5.4550;1245925;276.222;-3;125;-22;1;0
11160.504;1094;5.4700;1246265;276.297;-2;125;-21;1;0
11160.604;1096;5.4800;1245228;276.067;-2;125;-23;1;0
11160.704;1099;5.4950;1243851;275.762;-1;124;-22;1;0
11160.804;1102;5.5100;1244033;275.802;-1;125;-22;1;0
11160.904;1104;5.5200;1243095;275.594;-1;124;-22;1;0
11161.004;1107;5.5350;1241740;275.294;-2;125;-22;1;0
11161.104;1110;5.5500;1240819;275.090;-1;125;-22;1;0
11161.204;1112;5.5600;1240021;274.913;-1;125;-24;1;0
11161.304;1115;5.5750;1239858;274.877;-1;124;-24;1;0
11161.404;1118;5.5900;1239424;274.780;-2;125;-22;1;0
11161.504;1120;5.6000;1238415;274.557;-1;124;-22;1;0
11161.604;1123;5.6150;1237870;274.436;-2;125;-22;1;0
11161.704;1126;5.6300;1235800;273.977;-2;126;-22;1;0
11161.804;1128;5.6400;1234999;273.799;-3;124;-22;1;0
11161.904;1131;5.6550;1234207;273.624;-1;124;-23;1;0
11162.004;1134;5.6700;1233340;273.431;-2;125;-23;1;0
11162.104;1136;5.6800;1231510;273.026;-1;125;-23;1;0
11162.204;1139;5.6950;1229340;272.545;-2;125;-21;1;0
11162.304;1142;5.7100;1227650;272.170;-2;124;-22;1;0
11162.404;1144;5.7200;1224813;271.541;-1;124;-23;1;0
11162.504;1147;5.7350;1219732;270.415;-1;125;-24;1;0
11162.604;1150;5.7500;1218756;270.198;0;125;-24;1;0
11162.704;1152;5.7600;1218675;270.180;-2;126;-22;1;0
11162.804;1155;5.7750;1218337;270.105;0;125;-22;1;0
11162.904;1158;5.7900;1219318;270.323;-2;125;-21;1;0
